0,0.282072190502767
1,0.289604108435852
2,0.29922913829781617
3,0.30353502676444855
4,0.25972743903251494
5,0.2853540319835152
6,0.2718872320210076
7,0.2749603250999032
8,0.28346971714332697
9,0.30337147669231235
10,0.26468272247838837
11,0.2873022103368158
12,0.2959363954498698
13,0.2812203875682902
14,0.2747842947676732
15,0.2937932358883713
16,0.29728656814368404
17,0.29544516547720445
18,0.2908045948326379
19,0.2841242080711129
20,0.28152503374805166
21,0.2877943166901121
22,0.28496622761427554
23,0.29753840335540666
24,0.2902787018386203
25,0.29442371716452254
26,0.27251840068548416
27,0.28454026644073466
28,0.2669373375129614
29,0.29258845328499405
30,0.28447367539376095
31,0.2904016456826058
32,0.2996624851955993
33,0.292630151438093
34,0.29210420221917327
35,0.30341519623098967
36,0.28325071886685554
37,0.30430375999831466
38,0.28573990778806607
39,0.2839860170764011
40,0.29198804177352117
41,0.2852267819190285
42,0.2878786207040465
43,0.2779139377970994
44,0.28036166671673574
45,0.2913167174776331
46,0.2894021419225527
47,0.2789712987530335
48,0.28264400503112924
49,0.28897713093004
50,0.2951029506108826
51,0.2967528510665718
52,0.2991894686014265
53,0.2985231762403218
54,0.28309451941749353
55,0.2981504989006829
56,0.29607748590741995
57,0.30125371342008905
58,0.29009850425192685
59,0.29009850425192685
60,0.2839715985552555
61,0.2822601099215094
62,0.30000394441459777
63,0.28462838726511713
64,0.286350944408773
65,0.2904198585441263
66,0.2984772629795961
67,0.29359514793853037
68,0.2951274119665064
69,0.29318770965393176
70,0.27883542535846695
71,0.28693151137500406
72,0.27517501704909986
73,0.2875169153811929
74,0.28669321747292414
75,0.284217462046932
76,0.28741405344558807
77,0.2904573389321574
78,0.3028790734465104
79,0.2717430742399085
80,0.2949628615912954
81,0.28970933997677706
82,0.29175907399986967
83,0.29813666271986455
84,0.2851909258279835
85,0.29632910188275624
86,0.2893805948796687
87,0.2912300549849604
88,0.2823532384377796
89,0.29130638863600167
90,0.2973680876884339
91,0.2827894688118132
92,0.29647269232011747
93,0.2774314012136054
94,0.2924144631558417
95,0.29342741907372527
96,0.30442012732089385
97,0.30120107914391897
98,0.2880442912725228
99,0.2981093743756724
